Host_Gender,Latitude,Longitude,Area,Room_type,Minimum_nights,review_per_month,total_reviews,price
1,40769,-73777,0,1,3,11340,123,2
1,40769,-73774,1,0,4,4220,121,1
0,40767,-73772,0,0,4,2850,126,1
0,40764,-73778,3,1,2,7910,235,0
0,40769,-73775,2,0,3,4860,80,2
1,40764,-73771,3,0,5,4400,1,2
1,40761,-73779,2,0,4,2300,63,0
0,40764,-73774,1,0,5,4810,105,1
1,40760,-73771,0,0,4,4530,18,1
0,40764,-73776,0,0,4,3570,76,1
0,40766,-73774,0,0,4,420,76,1
1,40761,-73772,3,1,3,13540,21,0
1,40761,-73779,2,1,1,13660,13,0
1,40766,-73779,3,1,3,11480,2,0
1,40767,-73775,0,1,2,12650,195,2
0,40762,-73773,1,0,5,4070,166,1
1,40764,-73777,1,1,2,11730,371,2
0,40766,-73778,0,0,5,2690,54,1
1,40767,-73776,4,0,5,1150,102,0
1,40763,-73772,0,1,1,12180,351,2
0,40764,-73778,3,1,2,5820,273,0
1,40761,-73770,1,0,4,4790,142,1
0,40768,-73776,4,0,4,620,40,2
1,40765,-73773,4,1,3,160,217,0
0,40765,-73774,4,0,5,660,93,2
1,40760,-73770,3,1,1,5620,257,0
1,40768,-73772,4,0,5,40,58,2
1,40768,-73779,3,0,5,4390,186,0
1,40760,-73775,4,0,5,460,99,2
0,40768,-73775,3,0,5,870,40,2
0,40765,-73773,0,1,1,2000,249,2
1,40769,-73777,1,0,3,3120,136,1
0,40760,-73775,3,1,3,5200,167,0
0,40766,-73772,1,0,5,440,21,1
1,40761,-73773,1,0,5,730,106,1
0,40768,-73779,2,1,3,10510,61,0
0,40764,-73772,1,1,1,12260,60,2
1,40762,-73771,1,1,1,4780,115,2
0,40769,-73778,0,1,3,2930,29,2
1,40768,-73773,0,0,5,4940,18,1
1,40761,-73774,3,1,2,7350,60,0
0,40760,-73776,0,0,4,2250,129,1
1,40767,-73771,3,0,5,3350,155,0
1,40764,-73775,3,1,1,13780,79,0
0,40760,-73778,4,1,3,240,103,0
0,40769,-73773,4,0,5,1910,179,2
1,40760,-73779,3,1,1,10540,61,0
1,40761,-73772,1,1,3,9470,42,2
0,40760,-73776,2,1,1,12050,99,0
0,40769,-73774,1,1,2,9510,176,2
0,40769,-73772,3,1,3,13040,64,0
1,40761,-73778,1,0,4,2430,62,1
0,40764,-73776,1,1,2,3050,190,2
0,40766,-73774,0,0,4,4180,165,1
0,40767,-73772,1,0,3,1070,59,1
1,40765,-73775,1,0,3,1310,200,1
0,40762,-73772,1,1,3,4210,286,2
1,40766,-73770,0,0,5,1020,179,1
0,40763,-73776,4,1,2,7250,133,0
0,40768,-73776,0,1,3,9230,50,2
0,40767,-73776,1,1,1,1010,33,2
0,40766,-73778,3,1,1,7470,228,0
1,40765,-73776,0,1,3,3200,17,2
0,40760,-73776,0,0,5,130,19,1
0,40769,-73770,2,1,3,4980,85,0
0,40763,-73778,2,0,5,3790,99,2
0,40769,-73777,2,1,1,9830,175,0
1,40760,-73772,3,1,3,5850,267,0
0,40767,-73773,2,0,3,1530,41,2
1,40761,-73777,1,0,3,4460,153,1
0,40765,-73778,0,1,3,13490,67,2
0,40762,-73775,1,1,2,8950,182,1
1,40768,-73779,4,1,1,1010,116,0
0,40766,-73777,3,1,3,14090,234,0
0,40768,-73776,0,1,1,14020,59,2
0,40765,-73773,2,1,3,13370,143,0
0,40760,-73779,0,1,1,9780,135,2
0,40767,-73773,0,1,3,9440,216,2
1,40769,-73778,0,1,2,5240,7,2
0,40769,-73774,1,0,3,4450,132,1
0,40762,-73775,2,0,5,3020,18,2
1,40767,-73773,2,1,3,12260,189,0
1,40766,-73778,0,1,1,310,132,2
0,40764,-73774,1,0,3,2620,150,1
0,40764,-73773,1,1,1,5590,54,2
0,40762,-73775,4,0,3,3590,146,2
0,40766,-73772,4,1,1,13470,352,0
0,40767,-73779,1,0,4,350,120,1
1,40768,-73775,1,1,1,7200,111,2
0,40768,-73776,2,1,2,14090,92,0
0,40767,-73774,4,1,3,12850,228,0
1,40761,-73774,0,0,5,1770,81,1
0,40767,-73776,2,0,4,610,78,2
0,40762,-73774,0,1,3,14810,42,2
1,40765,-73776,2,0,3,1850,20,2
1,40764,-73777,0,0,4,4740,35,1
1,40762,-73772,3,1,3,14640,195,0
0,40767,-73779,1,0,5,2930,198,1
0,40766,-73776,1,1,3,1870,11,2
0,40764,-73776,1,0,5,2740,176,1
1,40763,-73777,1,1,1,11370,67,2
0,40764,-73772,1,1,1,590,447,2
0,40764,-73772,0,1,1,11240,109,2
0,40765,-73779,2,1,2,1170,65,0
1,40764,-73774,1,1,2,4250,84,2
1,40763,-73776,1,1,2,5720,444,2
1,40767,-73772,0,0,4,4900,31,1
0,40763,-73775,0,1,2,11120,114,2
0,40763,-73771,0,0,4,4280,58,1
0,40769,-73775,1,1,3,6810,241,2
1,40768,-73771,0,0,3,280,31,1
0,40761,-73773,1,0,3,850,182,1
0,40767,-73779,1,1,1,13790,393,2
0,40765,-73773,1,0,4,4740,73,1
1,40768,-73773,0,0,5,3440,139,1
1,40760,-73773,1,1,3,4680,68,2
0,40760,-73778,1,0,5,250,21,1
1,40768,-73773,2,1,2,10710,108,0
0,40762,-73772,4,1,1,8270,241,0
0,40764,-73778,3,1,2,4480,500,0
0,40766,-73772,4,1,1,7040,100,0
0,40761,-73778,0,0,4,4110,126,1
1,40766,-73772,0,1,2,6780,203,2
1,40761,-73775,1,0,4,4520,130,1
1,40767,-73771,0,0,3,4510,142,1
1,40763,-73775,1,0,3,2460,173,1
1,40762,-73776,4,0,5,1810,85,2
0,40760,-73775,4,1,1,4880,72,0
1,40768,-73775,1,0,3,4040,2,1
1,40767,-73773,1,0,3,1500,21,1
1,40761,-73774,4,0,4,3190,31,0
0,40760,-73770,2,0,5,2200,111,2
0,40760,-73773,1,0,3,1010,1,1
1,40767,-73776,2,1,3,1100,84,0
1,40760,-73773,4,1,2,13600,138,0
1,40761,-73771,1,1,1,860,250,2
1,40760,-73770,0,1,1,4180,244,2
1,40766,-73770,0,0,3,930,82,1
0,40762,-73770,0,1,3,8510,128,2
1,40764,-73779,2,0,5,2940,37,2
1,40768,-73779,0,0,3,350,195,1
0,40766,-73778,0,0,4,4610,82,1
0,40766,-73770,3,0,4,280,99,2
1,40764,-73771,4,1,2,2710,21,0
0,40762,-73778,1,1,3,4340,102,2
0,40767,-73777,3,1,2,14370,14,0
0,40764,-73773,0,0,3,3260,34,1
0,40762,-73773,3,1,1,6550,27,0
0,40764,-73771,3,0,4,4880,192,2
0,40762,-73774,4,0,4,2890,121,2
0,40762,-73774,1,1,1,3330,137,2
0,40768,-73770,0,0,4,2630,99,1
1,40762,-73772,1,1,3,8670,42,2
0,40765,-73776,2,0,5,3990,168,2
0,40768,-73779,2,1,3,8840,92,0
0,40767,-73778,2,0,4,2270,154,2
0,40763,-73772,3,0,5,2410,6,2
0,40764,-73775,4,1,1,6140,82,0
0,40765,-73774,3,1,1,13510,240,0
0,40761,-73775,0,1,1,4630,74,2
1,40760,-73776,1,1,3,7500,127,2
0,40769,-73777,0,0,3,1500,80,1
1,40763,-73775,4,1,1,4780,213,0
1,40764,-73778,2,1,1,11560,61,0
0,40764,-73777,1,1,1,10060,97,2
1,40766,-73770,4,0,3,1960,107,2
1,40766,-73774,3,0,5,1250,141,0
1,40763,-73771,1,0,3,1300,62,1
1,40766,-73779,1,0,3,4310,109,1
1,40760,-73773,2,1,2,7800,454,0
1,40764,-73778,0,1,1,9890,363,2
0,40765,-73772,4,0,3,2270,100,2
0,40760,-73779,4,0,3,2420,139,2
0,40760,-73772,0,1,3,5730,385,2
0,40764,-73772,1,0,3,4620,20,1
1,40761,-73776,2,1,2,5370,25,0
1,40765,-73779,4,1,1,8370,107,0
0,40766,-73777,1,0,3,3230,4,1
1,40764,-73771,1,0,3,120,83,1
0,40765,-73777,1,1,3,6400,36,2
1,40769,-73774,3,0,5,3350,169,0
1,40765,-73773,2,0,5,4100,145,2
1,40766,-73771,4,1,2,500,103,0
1,40769,-73777,1,1,2,2740,301,2
0,40764,-73772,0,0,5,4120,162,1
0,40760,-73775,1,0,5,4400,86,1
0,40766,-73777,3,1,2,13380,182,0
1,40769,-73774,3,0,4,4390,160,0
0,40769,-73771,2,0,4,3810,182,2
1,40761,-73772,3,0,3,1590,77,0
0,40768,-73775,0,1,2,12630,37,2
0,40763,-73774,4,0,5,2830,144,2
1,40764,-73776,2,0,5,3910,167,0
0,40766,-73775,2,0,5,1750,197,2
1,40762,-73771,1,1,2,2110,58,2
1,40768,-73778,1,0,5,490,190,1
1,40761,-73779,2,1,1,6980,440,0
0,40769,-73770,0,0,5,2400,15,1
0,40767,-73772,0,1,2,11910,66,1
1,40766,-73770,2,1,2,5610,198,0
1,40765,-73777,1,1,3,4840,23,2
0,40769,-73774,4,0,3,4550,32,2
1,40760,-73776,3,1,2,4000,189,0
0,40763,-73776,2,0,5,4440,195,2
1,40767,-73778,1,1,3,3920,74,2
1,40767,-73777,4,1,2,8480,75,0
1,40763,-73776,2,1,1,2080,295,0
1,40765,-73778,2,1,3,14370,31,0
0,40768,-73774,0,1,1,9970,122,2
1,40768,-73778,0,0,3,3840,181,1
1,40760,-73771,4,0,5,1170,117,0
1,40763,-73772,1,1,1,8050,48,2
1,40761,-73772,4,0,5,130,51,0
1,40768,-73773,4,1,3,9570,175,0
1,40767,-73771,0,1,1,2350,380,2
0,40762,-73775,1,1,3,14250,17,2
1,40766,-73777,4,1,1,6910,143,0
0,40766,-73777,0,1,3,1790,126,2
1,40768,-73776,4,0,5,4580,72,0
1,40767,-73772,3,1,1,130,230,0
1,40762,-73775,3,0,4,2050,107,2
0,40765,-73773,0,1,3,7900,132,2
0,40761,-73773,3,1,2,7400,41,0
1,40760,-73770,0,0,3,40,194,1
0,40763,-73772,0,1,1,14450,78,2
0,40761,-73771,3,0,5,2430,72,2
1,40763,-73775,1,1,3,1110,133,2
1,40760,-73778,2,0,3,4270,8,2
1,40768,-73775,3,1,2,7070,497,0
1,40761,-73771,3,0,4,2760,13,0
0,40762,-73775,4,1,3,13460,179,0
1,40761,-73772,1,0,5,1830,170,1
1,40761,-73776,0,1,1,8290,214,2
1,40760,-73773,3,1,3,6640,256,0
1,40768,-73771,2,1,3,7570,146,0
1,40761,-73772,2,0,3,4760,100,0
0,40768,-73770,1,0,3,3250,81,1
1,40769,-73779,1,0,3,3020,159,1
1,40767,-73776,4,0,3,180,185,2
1,40765,-73773,3,1,1,6640,90,0
1,40760,-73776,4,0,4,930,129,2
1,40761,-73772,0,1,3,13550,229,2
1,40766,-73772,1,0,5,3640,107,1
0,40762,-73777,4,0,3,670,154,2
0,40760,-73777,1,0,3,30,163,1
0,40765,-73776,3,0,4,4280,10,2
0,40769,-73778,0,0,5,520,28,1
1,40765,-73778,3,0,3,190,151,2
0,40760,-73772,0,1,3,14960,489,2
0,40763,-73777,3,0,5,2520,86,2
0,40767,-73772,3,0,3,4360,199,2
1,40769,-73775,1,1,2,8450,243,2
0,40766,-73772,1,0,3,3120,176,1
1,40764,-73770,2,1,3,14110,24,0
1,40766,-73773,1,0,5,3690,39,1
0,40760,-73771,1,0,5,410,114,1
0,40764,-73778,3,1,3,8970,385,0
1,40760,-73775,0,1,3,12650,84,2
1,40766,-73776,2,1,2,13120,353,0
0,40760,-73773,4,1,1,2520,145,0
0,40769,-73777,4,1,2,10310,65,0
1,40765,-73779,4,1,2,12050,101,0
1,40761,-73770,1,1,3,7540,202,2
0,40766,-73773,1,1,2,10180,15,2
1,40765,-73778,4,1,1,2950,172,0
0,40760,-73774,1,1,3,6860,164,2
1,40763,-73771,2,0,5,2780,73,0
0,40760,-73773,0,1,3,6970,122,2
0,40767,-73777,2,0,4,2430,70,2
1,40766,-73770,4,1,3,7520,204,0
0,40769,-73775,0,1,3,770,210,2
0,40768,-73773,3,1,3,5640,56,0
1,40764,-73773,0,0,4,3320,113,1
1,40768,-73778,1,1,3,10700,31,2
1,40769,-73772,3,0,5,4750,113,2
0,40763,-73772,3,0,3,3420,61,2
0,40765,-73776,1,1,2,2670,257,2
1,40761,-73777,1,1,3,13210,2,2
0,40769,-73776,4,0,4,4120,157,2
1,40769,-73775,1,1,2,10160,26,2
0,40763,-73776,0,0,5,3570,118,1
0,40761,-73778,2,1,2,13460,245,0
1,40766,-73770,2,0,4,2730,58,2
1,40762,-73776,1,1,2,9710,21,2
0,40761,-73775,0,0,4,1200,72,1
1,40765,-73777,3,0,3,2400,199,2
1,40769,-73779,3,1,1,7890,336,0
0,40768,-73774,1,1,3,6090,74,2
1,40767,-73770,2,0,5,1020,161,2
1,40769,-73774,2,0,3,4590,90,0
1,40763,-73779,0,1,1,11380,73,2
0,40761,-73771,1,1,2,10130,24,2
1,40764,-73775,3,0,3,2050,30,2
0,40763,-73771,2,1,2,14460,288,0
0,40764,-73778,1,0,5,3090,26,1
1,40764,-73779,0,1,1,11490,130,2
0,40761,-73772,4,1,2,8610,162,0
1,40769,-73773,2,1,3,11730,123,0
0,40768,-73772,4,0,5,4680,159,2
0,40763,-73774,3,1,2,8500,444,0
1,40761,-73773,0,1,3,250,215,2
1,40762,-73778,3,1,3,8060,156,0
0,40760,-73779,0,1,2,1580,343,2
0,40765,-73774,0,1,1,14330,107,2
1,40764,-73777,4,0,3,3330,115,2
1,40766,-73779,0,0,3,4580,140,1
1,40766,-73777,2,1,3,7930,16,0
1,40763,-73776,1,1,3,13190,83,2
1,40768,-73778,1,0,5,1920,128,1
1,40764,-73779,0,0,4,4000,142,1
1,40764,-73771,4,0,5,390,168,0
0,40766,-73771,3,1,1,4370,13,0
0,40769,-73776,0,1,3,9270,133,1
0,40763,-73774,1,0,4,2160,185,1
0,40760,-73774,4,1,1,6060,154,0
0,40765,-73779,3,0,4,3980,20,2
1,40760,-73779,0,0,5,2880,31,1
1,40762,-73778,2,0,3,3320,167,2
0,40769,-73774,1,0,5,2850,134,1
0,40767,-73773,4,0,3,320,20,2
0,40764,-73777,0,1,3,14240,96,2
0,40761,-73776,2,0,4,4430,185,2
1,40763,-73779,1,0,5,20,60,1
1,40767,-73772,2,0,3,3890,28,0
1,40768,-73777,0,0,3,3230,153,1
0,40767,-73772,1,1,3,5290,129,2
1,40767,-73772,0,0,4,3790,198,1
1,40767,-73772,3,1,1,6650,137,0
0,40768,-73775,1,1,3,2430,121,2
0,40768,-73772,2,0,3,2470,54,2
0,40766,-73773,1,1,3,620,151,2
1,40761,-73771,0,0,3,880,73,1
0,40764,-73776,3,1,1,2520,202,0
1,40766,-73777,3,1,3,1680,150,0
0,40768,-73770,2,0,4,4190,58,2
1,40769,-73773,3,1,3,4130,224,0
1,40760,-73775,0,1,2,9900,141,2
1,40764,-73774,0,0,5,1230,7,1
0,40767,-73774,4,1,1,5940,216,0
1,40760,-73778,3,1,2,4860,115,0
0,40765,-73775,1,1,2,3310,32,2
0,40764,-73775,1,1,2,11690,151,1
0,40761,-73775,0,0,3,840,75,1
1,40761,-73778,0,1,1,3700,73,2
1,40769,-73774,1,1,1,3480,213,2
0,40769,-73772,4,0,5,4430,149,2
0,40767,-73778,1,0,3,2780,140,1
0,40761,-73774,1,0,5,1400,39,1
1,40761,-73773,0,0,5,4610,86,1
0,40766,-73774,1,0,3,2290,80,1
1,40767,-73778,0,0,5,3580,100,1
1,40765,-73778,3,0,4,1650,50,0
1,40762,-73773,4,0,3,1830,163,2
0,40760,-73777,1,1,2,6340,104,2
1,40760,-73777,3,1,3,4720,14,0
0,40762,-73772,3,1,3,5050,209,0
1,40764,-73770,3,1,3,13920,147,0
1,40764,-73771,1,1,1,13050,422,2
0,40765,-73778,1,0,5,1060,15,1
1,40768,-73776,2,0,4,4380,44,0
1,40766,-73773,0,1,1,12670,219,2
0,40766,-73776,0,0,3,1620,102,1
0,40767,-73774,0,0,5,130,143,1
0,40763,-73774,3,1,2,2660,107,0
0,40769,-73778,2,1,1,11680,180,0
1,40764,-73773,0,1,3,7330,138,2
1,40767,-73770,4,1,2,6660,192,0
0,40764,-73779,1,1,2,100,32,2
1,40766,-73775,0,0,5,2380,92,1
1,40764,-73776,0,1,1,2360,372,2
0,40769,-73776,0,1,2,2860,17,2
0,40764,-73778,4,1,2,12830,426,0
1,40760,-73772,3,1,3,5390,181,0
1,40768,-73777,2,1,1,9590,243,0
0,40769,-73778,0,0,4,2890,43,1
0,40769,-73770,1,1,2,3130,188,2
0,40761,-73778,1,1,2,7750,237,1
0,40769,-73771,3,0,5,880,19,2
0,40763,-73774,3,0,4,720,180,2
1,40768,-73775,3,0,4,500,101,2
0,40764,-73777,0,1,2,10890,60,2
0,40765,-73779,1,0,5,1960,150,1
1,40765,-73774,1,1,1,6380,168,2
0,40768,-73770,4,1,2,2570,180,0
1,40762,-73777,0,0,5,1650,7,1
0,40768,-73775,2,1,2,12300,18,0
1,40768,-73773,1,0,3,2380,45,1
0,40760,-73779,0,0,5,4160,160,1
1,40763,-73776,1,1,3,6130,44,2
1,40765,-73773,2,1,3,5950,27,0
0,40760,-73775,1,1,2,5000,10,2
1,40765,-73772,1,1,1,10910,492,2
1,40766,-73777,2,1,3,9680,198,0
0,40769,-73778,2,1,3,12440,472,0
0,40760,-73775,2,1,1,6080,52,0
0,40762,-73779,4,0,4,4790,119,2
1,40767,-73778,3,1,2,13970,130,0
1,40763,-73770,1,0,3,2670,190,1
1,40768,-73772,2,0,4,2800,56,0
0,40766,-73777,0,1,3,12010,43,2
0,40761,-73775,4,0,4,280,5,2
0,40766,-73778,1,1,3,14760,196,2
1,40763,-73773,0,1,2,5620,156,2
1,40762,-73770,3,1,1,10210,2,0
1,40766,-73770,2,0,4,4220,195,0
0,40763,-73774,1,0,5,3180,61,1
1,40765,-73776,4,0,5,3890,83,0
0,40762,-73771,2,1,2,11140,192,0
1,40768,-73772,3,0,4,3590,160,2
1,40766,-73776,0,0,4,3880,46,1
0,40763,-73773,1,1,1,3520,5,2
1,40768,-73775,0,1,1,7430,199,2
0,40763,-73778,1,0,3,2710,7,1
0,40765,-73771,4,0,4,2360,185,2
1,40765,-73775,4,1,1,5460,47,0
1,40769,-73771,0,0,3,1840,80,1
0,40767,-73774,1,1,1,10180,229,2
0,40761,-73770,3,1,1,6270,237,0
0,40760,-73778,4,1,1,2060,108,0
1,40768,-73775,1,1,2,6240,489,2
0,40766,-73773,1,1,3,3530,208,2
0,40769,-73778,4,1,1,7150,180,0
1,40763,-73773,0,0,4,4770,61,1
1,40769,-73771,0,0,5,4990,30,1
0,40763,-73770,4,0,3,4870,69,2
0,40761,-73773,2,1,1,4080,27,0
0,40768,-73775,3,1,1,3170,395,0
1,40767,-73775,2,0,4,2460,151,0
1,40763,-73774,2,1,2,11810,142,0
0,40769,-73772,2,0,5,4050,154,2
1,40763,-73775,0,0,3,3810,186,1
0,40769,-73772,1,1,3,1990,255,2
1,40768,-73777,0,1,1,10980,27,2
0,40764,-73778,1,0,5,4610,192,1
0,40761,-73774,3,1,2,1360,203,0
1,40765,-73776,3,0,3,3430,41,2
0,40769,-73775,3,0,5,750,32,2
0,40760,-73773,4,1,1,8140,107,0
0,40768,-73779,2,1,2,2630,388,0
0,40769,-73773,2,1,2,14840,160,0
1,40764,-73777,4,0,3,1830,191,2
1,40761,-73778,4,0,4,750,156,2
0,40768,-73779,1,0,5,1440,102,1
1,40766,-73777,1,1,3,14190,225,2
0,40761,-73779,3,0,3,2410,171,2
0,40760,-73771,3,1,1,1920,174,0
1,40765,-73774,4,1,3,14070,15,0
0,40764,-73775,1,0,4,1550,109,1
0,40767,-73771,1,1,2,3960,222,2
1,40761,-73778,3,1,1,4940,1,0
0,40762,-73774,1,0,3,1580,145,1
1,40769,-73777,3,1,1,910,100,0
1,40767,-73773,1,1,2,230,33,2
0,40765,-73774,1,1,1,1590,67,2
1,40766,-73774,3,1,2,2390,247,0
0,40768,-73772,3,0,3,4980,167,2
1,40761,-73772,4,0,4,4059,86,2
1,40765,-73774,0,0,4,3980,134,1
1,40766,-73772,4,0,4,3800,155,2
0,40762,-73772,1,0,3,4710,74,1
1,40763,-73779,1,1,1,10010,276,2
0,40762,-73771,0,1,3,9130,165,2
1,40766,-73771,4,0,3,4840,36,2
1,40761,-73771,0,1,3,6610,7,2
1,40761,-73776,4,0,4,1140,126,0
0,40769,-73771,2,1,1,11700,215,0
0,40769,-73777,4,0,3,4570,51,2
1,40768,-73774,4,0,4,2150,72,2
0,40763,-73779,4,1,2,6420,357,0
0,40760,-73773,2,0,3,140,181,2
0,40766,-73770,1,1,3,12700,192,2
0,40763,-73778,3,1,2,5320,108,0
0,40763,-73771,0,0,4,4110,42,1
0,40768,-73774,0,1,2,8360,24,2
0,40762,-73770,1,1,1,7050,19,2
1,40768,-73776,0,1,3,5140,105,2
0,40764,-73773,1,0,5,920,48,1
1,40766,-73770,4,1,2,12700,471,0
1,40763,-73773,0,0,5,3120,80,1
1,40765,-73770,4,0,4,1640,142,2
0,40769,-73771,1,1,2,13070,426,2
0,40763,-73778,0,1,3,2040,409,2
1,40764,-73772,1,0,3,220,111,1
1,40766,-73770,1,1,1,13770,102,2
0,40768,-73773,0,0,4,3080,165,1
1,40760,-73776,4,0,4,3600,57,2
0,40761,-73779,3,1,2,12210,232,0
1,40761,-73777,2,0,3,4100,200,2
0,40765,-73774,4,0,5,1240,146,2
1,40763,-73774,1,0,4,4070,193,1
0,40767,-73775,2,0,4,1950,77,2
1,40766,-73779,1,0,5,1100,176,1
1,40765,-73773,2,1,1,6380,37,0
1,40764,-73777,0,0,5,1330,15,1
1,40769,-73779,4,1,1,12600,55,0
1,40767,-73773,3,1,3,12590,33,0
1,40767,-73771,2,1,2,6060,139,0
1,40769,-73771,3,0,3,2920,5,2
0,40764,-73774,0,0,4,4330,56,1
0,40766,-73774,1,1,3,4600,241,2
1,40762,-73770,1,1,2,8800,12,2
0,40767,-73778,3,1,2,2820,189,0
1,40769,-73770,2,0,5,3190,92,0
0,40760,-73779,3,1,2,1790,488,0
0,40764,-73775,4,0,4,600,119,2
1,40763,-73775,4,0,5,3820,182,0
0,40766,-73770,0,1,3,6040,152,2
1,40768,-73772,1,1,1,13930,198,2
0,40766,-73778,4,0,4,3250,92,2
0,40760,-73773,3,0,4,2040,141,2
1,40768,-73770,1,0,5,1890,90,1
1,40769,-73771,0,1,3,8450,123,2
1,40769,-73775,4,0,4,20,125,0
0,40761,-73779,3,0,5,2630,163,2
1,40762,-73771,2,0,4,110,124,2
0,40763,-73773,1,1,3,2750,175,2
0,40767,-73771,0,0,4,2130,139,1
1,40767,-73777,0,0,3,2800,63,1
0,40765,-73778,0,1,1,6290,28,2
0,40764,-73774,4,1,3,1600,44,0
1,40761,-73773,1,1,3,7490,71,2
1,40766,-73779,4,0,5,1560,22,2
1,40767,-73779,3,0,4,1360,99,2
0,40761,-73774,1,0,5,4970,198,1
0,40766,-73771,1,0,3,150,172,1
0,40764,-73770,1,1,2,7750,103,2
0,40766,-73771,1,1,3,5210,103,2
1,40762,-73777,0,0,4,1280,68,1
1,40763,-73774,1,0,5,4580,112,1
1,40762,-73771,0,1,1,12270,51,2
1,40768,-73772,1,0,5,2970,107,1
1,40768,-73779,4,1,2,8150,282,0
1,40766,-73773,3,1,2,3920,155,0
0,40764,-73776,3,1,2,350,47,0
0,40760,-73774,3,0,3,4920,35,2
1,40764,-73776,2,1,1,7650,438,0
1,40767,-73773,1,1,1,950,213,2
0,40766,-73770,0,0,4,3920,1,1
0,40761,-73776,1,0,3,40,17,1
1,40764,-73771,1,0,4,2720,181,1
0,40766,-73778,4,0,3,2660,138,2
0,40768,-73779,0,0,5,1200,186,1
0,40765,-73774,4,0,5,1540,116,2
1,40765,-73776,4,0,4,4800,23,0
1,40769,-73771,4,0,4,130,71,2
1,40766,-73779,1,0,3,930,38,1
1,40769,-73777,1,1,3,4460,72,2
1,40762,-73776,3,1,3,9130,17,0
1,40764,-73776,1,0,5,1980,164,1
0,40764,-73777,1,0,3,3030,92,1
0,40769,-73776,4,0,3,4940,68,2
0,40764,-73779,1,1,1,5550,213,2
0,40766,-73771,3,1,1,7770,135,0
0,40764,-73777,2,0,4,890,187,2
1,40760,-73775,0,0,4,4660,198,1
1,40765,-73778,1,1,2,13680,123,2
1,40762,-73776,3,1,1,4630,50,0
0,40767,-73773,1,0,3,4970,186,1
1,40768,-73779,4,0,5,2350,149,0
0,40766,-73773,4,1,2,4230,130,0
0,40769,-73771,1,0,3,450,167,1
1,40762,-73770,3,1,3,13720,310,0
1,40767,-73775,1,0,3,4230,43,1
1,40764,-73772,3,1,1,7680,182,0
1,40761,-73779,4,1,1,9490,128,0
1,40764,-73770,4,0,3,3060,122,2
1,40765,-73773,0,0,5,2630,132,1
1,40760,-73772,3,1,3,4200,59,0
1,40763,-73778,2,0,4,3410,59,0
1,40765,-73777,2,1,2,4870,5,0
0,40766,-73775,0,0,5,1520,198,1
1,40766,-73777,4,0,5,4690,140,0
1,40765,-73774,0,0,3,1640,87,1
0,40764,-73779,2,0,4,3410,94,2
1,40764,-73777,0,0,3,2610,178,1
1,40762,-73772,3,1,1,2140,79,0
1,40761,-73775,0,1,2,1820,73,2
0,40762,-73777,1,0,3,1660,94,1
1,40760,-73771,2,0,4,4490,140,2
0,40766,-73772,3,1,3,14780,108,0
0,40763,-73778,4,1,3,2950,154,0
1,40760,-73775,3,1,1,13240,53,0
0,40761,-73775,0,0,4,2009,124,1
1,40765,-73773,0,0,5,4580,16,1
0,40760,-73772,1,1,3,3430,234,2
1,40766,-73779,4,1,2,5750,247,0
1,40766,-73777,2,0,4,530,4,2
1,40760,-73770,1,0,4,4270,83,1
1,40762,-73773,0,0,4,4810,96,1
0,40763,-73771,1,0,5,4210,12,1
1,40763,-73770,4,1,1,730,472,0
1,40769,-73779,2,0,5,1350,131,2
1,40766,-73773,2,1,3,12220,268,0
0,40763,-73776,4,0,3,840,76,2
0,40769,-73775,1,0,5,550,80,1
1,40763,-73775,4,1,3,6660,63,0
1,40766,-73773,0,0,5,2560,174,1
1,40760,-73770,3,1,2,4920,188,0
1,40764,-73776,4,1,1,10280,239,0
0,40765,-73770,0,1,1,10170,161,2
0,40766,-73771,3,0,4,4810,58,2
1,40760,-73777,0,1,2,10270,230,2
1,40764,-73774,2,0,5,600,100,2
1,40764,-73774,2,1,3,13950,213,0
1,40765,-73772,0,1,2,11730,68,2
0,40767,-73779,0,1,2,800,192,2
0,40764,-73774,4,0,5,3770,58,2
1,40760,-73773,1,1,3,10930,58,2
0,40768,-73778,1,1,2,1360,176,2
1,40764,-73778,2,0,4,930,139,2
0,40768,-73772,0,0,5,1180,29,1
1,40764,-73775,0,0,3,2520,82,1
0,40760,-73770,0,1,2,6080,250,2
1,40764,-73771,3,1,3,10890,30,0
0,40760,-73777,4,0,5,2490,102,2
1,40765,-73772,1,0,3,4420,18,1
0,40763,-73772,2,0,3,4820,148,2
1,40762,-73776,1,1,2,2090,287,2
0,40766,-73776,2,1,3,2130,72,0
1,40765,-73775,1,0,3,3320,174,1
1,40765,-73775,3,0,3,2410,38,0
0,40766,-73778,3,1,3,1220,58,0
0,40765,-73770,4,0,3,1950,15,2
0,40768,-73775,1,0,5,4740,5,1
0,40764,-73771,0,1,3,6280,26,2
0,40768,-73779,2,0,4,4030,44,2
0,40762,-73772,2,0,5,1330,28,2
0,40760,-73770,3,0,5,4160,187,2
1,40768,-73770,0,0,4,1940,23,1
1,40760,-73777,3,0,5,2670,105,2
0,40767,-73776,1,0,5,660,130,1
0,40764,-73778,3,1,2,7480,182,0
1,40763,-73772,0,1,2,4750,113,2
0,40761,-73776,4,0,5,80,7,2
0,40764,-73779,1,1,1,5210,317,2
0,40766,-73775,0,1,2,2000,39,2
1,40762,-73774,4,1,1,7460,374,0
